anchor_id,proposed_id,title,role,rationale_ko,source,line_start,line_end,excerpt,linked_item_ids,prior_proof_statuses,proof_support,novelty_assessment
role-0f50d87d035488fa,,PR270PillarT.mm_scale_right,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",151,154,"theorem mm_scale_right (A B : Mat3) (r : ℝ) :
    mm A (mscale r B) = mscale r (mm A B) := by
  apply Mat3.extensionality <;> simp [mm, mscale] <;> ring
","[""a5f10651c5fd9932ecd135a85442e077""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-9cafecbfd2088d2d,,PR270PillarT.mpow_add,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",159,166,"theorem mpow_add (A : Mat3) (m n : ℕ) :
    mpow A (m + n) = mm (mpow A m) (mpow A n) := by
  induction n with
  | zero =>
      simp [mpow, mm_ident_right]
  | succ n ih =>
      rw [Nat.add_succ, mpow, ih, mpow, mm_assoc]
","[""506a305ba87cf2ffd49f6205f9cffd6d""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-41e43de30e93f1fc,,PR270PillarT.mpow_three,internal_auxiliary,"상위 증명에서 사용하는 행렬·벡터 대수, 유한 최댓값, 형 변환·순열의 기초 보조정리다. 선언과 같은 파일의 사용 문맥을 읽어 역할을 확인했다.","{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",167,171,"theorem mpow_three (A : Mat3) :
    mpow A 3 = mm (mm A A) A := by
  simp [mpow, mm, ident]

/-- VT-T6 contraction reduction for every power, not only one fixture. -/","[""72f87923c50f63361ba2f224776b98ac""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-0bbc1c32c57a71bb,,PR270PillarT.principalShapeFixture,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""1060279ad973f754c85a9e5413d269b269facc6dea4b2f09cee8d0e3e73b872c:ad208a43"", ""git_blob"": ""16281a0301c07d5835b4d656058a2ab7493e6979"", ""id"": ""b6814a7f8ae56641354cefc574e36df7"", ""observed_commit"": ""f8370a440ba1aa395995d62153977b64eb589ee0"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",194,199,"theorem principalShapeFixture :
    shearI2 (-2) 0 = 8 ∧
    shearI3 (-2) 0 = 0 ∧
    shearDelta (-2) 0 = 256 := by
  native_decide
","[""49ccdf7b2554c3106e4339442ff0e60f""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-826ffd23784e383b,,PR270PillarT.principalKrylovFixture,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""1060279ad973f754c85a9e5413d269b269facc6dea4b2f09cee8d0e3e73b872c:ad208a43"", ""git_blob"": ""16281a0301c07d5835b4d656058a2ab7493e6979"", ""id"": ""b6814a7f8ae56641354cefc574e36df7"", ""observed_commit"": ""f8370a440ba1aa395995d62153977b64eb589ee0"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",224,226,"theorem principalKrylovFixture :
    krylovDet (-2) 0 principalVector = 16 := by native_decide
","[""b35c16cdac698eda0ed672cd13613967""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-db12abf05c906134,,PR270PillarT.principalKrylovGramFixture,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""1060279ad973f754c85a9e5413d269b269facc6dea4b2f09cee8d0e3e73b872c:ad208a43"", ""git_blob"": ""16281a0301c07d5835b4d656058a2ab7493e6979"", ""id"": ""b6814a7f8ae56641354cefc574e36df7"", ""observed_commit"": ""f8370a440ba1aa395995d62153977b64eb589ee0"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",227,232,"theorem principalKrylovGramFixture :
    det (gramMatrix principalVector
      (diagAction (-2) 0 principalVector)
      (diagAction (-2) 0 (diagAction (-2) 0 principalVector))) = 256 := by
  native_decide
","[""aa98a5c33db50d14c6fde0d25cb40b65""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-5e5523d32070e03c,,PR270PillarT.principalShapeFixture,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",251,256,"theorem principalShapeFixture :
    shearI2 (-2) 0 = 8 ∧
    shearI3 (-2) 0 = 0 ∧
    shearDelta (-2) 0 = 256 := by
  norm_num [shearI2, shearI3, shearDelta, lambda3]
","[""0401389d847e7c872b1adb42730decc8""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-8bbe946bd996637d,,PR270PillarT.principalKrylovFixture,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",304,307,"theorem principalKrylovFixture :
    krylovDet (-2) 0 principalVector = 16 := by
  norm_num [krylovDet, principalVector, diagAction, lambda3, det, fromCols]
","[""1de18999a1708c50acde6a30433017be""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-01f1dbdcf072d656,,PR270PillarT.principalKrylovGramFixture,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",308,313,"theorem principalKrylovGramFixture :
    det (gramMatrix principalVector
      (diagAction (-2) 0 principalVector)
      (diagAction (-2) 0 (diagAction (-2) 0 principalVector))) = 256 := by
  norm_num [principalVector, gramMatrix, diagAction, lambda3, dot, det]
","[""383bd143543698b8af22f4a28a98fe95""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-f28e24fa259ae425,,PR270PillarT.globalSeparationNotPromoted,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""1060279ad973f754c85a9e5413d269b269facc6dea4b2f09cee8d0e3e73b872c:ad208a43"", ""git_blob"": ""16281a0301c07d5835b4d656058a2ab7493e6979"", ""id"": ""b6814a7f8ae56641354cefc574e36df7"", ""observed_commit"": ""f8370a440ba1aa395995d62153977b64eb589ee0"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",330,332,"theorem globalSeparationNotPromoted :
    globalOrbitStatus = .unproven := rfl
","[""5439c190fc25a7ab9b33ddf4d9e5d902""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-69901122ab5f0dd5,,PR270PillarT.sourceDecompositionNotPromoted,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""1060279ad973f754c85a9e5413d269b269facc6dea4b2f09cee8d0e3e73b872c:ad208a43"", ""git_blob"": ""16281a0301c07d5835b4d656058a2ab7493e6979"", ""id"": ""b6814a7f8ae56641354cefc574e36df7"", ""observed_commit"": ""f8370a440ba1aa395995d62153977b64eb589ee0"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",333,337,"theorem sourceDecompositionNotPromoted :
    sourceDecompositionStatus =
      .inconclusiveMissingTypedEvolutionLaw := rfl

end PR270PillarT","[""26a4e66f42ad973a5ef67d36583b8f4f""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-c280a7b095310f58,,PR270PillarT.globalSeparationNotPromoted,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",512,514,"theorem globalSeparationNotPromoted :
    globalOrbitStatus = .unproven := rfl
","[""845317082e21bb3a5848e29dfa922963""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-a13504c5b6f38efc,,PR270PillarT.sourceDecompositionNotPromoted,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""c38a5cfe77821baa037990b8459f90b0290cb3d0f504e9e1c794f9dc62829603:ad208a43"", ""git_blob"": ""d4687eb5242a9e7c19331f5e0b0453a763d6e10d"", ""id"": ""96131de905a0686162248d4408529fe6"", ""observed_commit"": ""f2e7059d96cf36d8e74be23adea757bac8ca62cd"", ""path"": ""docs/research_program/vector_tensor/cas/axes/lean/PR270PillarTAxis.lean"", ""source_id"": ""htt_base""}",515,519,"theorem sourceDecompositionNotPromoted :
    sourceDecompositionStatus =
      .inconclusiveMissingTypedEvolutionLaw := rfl

/-- One typed object binds every emitted boolean to a compiled theorem. -/","[""368fef90304ffc344ed4b3927110849b""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-8ee85ff0ca9f2547,,Pr169UnsignedLeakage.missingPhysicalReceiptBlocksPromotion,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""78f51ccdc142c891ca4eb11709ae2a2a723ac76389b62832350c671ba34146a0:ad208a43"", ""git_blob"": ""9d71224843b1a57e93d4876f75328958fbfa38f9"", ""id"": ""04b590b6409fbbf0c3c65db613cb3fab"", ""observed_commit"": ""43ea72444bf6c7eda2a931b784eb67fd336ab16d"", ""path"": ""formal_pr169/Pr169UnsignedLeakage/Basic.lean"", ""source_id"": ""htt_base""}",84,91,"theorem missingPhysicalReceiptBlocksPromotion :
    ¬ physicalPromotion missingBundle := by
  intro h
  have impossible := h 0
  simp [missingBundle] at impossible

end Pr169UnsignedLeakage
","[""8625a512c1cdb33d29de8c33167ec8f3""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-be438d8ca950da0c,,Pr170BuchertTwoPatch.registeredTypeCount,internal_auxiliary,검증 상태·명제 묶음·유한 타입 개수를 표현하는 내부 논리 보조정리다. 선언 본문의 대상은 새로운 물리 정리의 전체 범위가 아니다.,"{""content_id"": ""8b7c8dec8a5b7fe1549dda19a47210d8ae322b01ae8d70788a483d5ca8843d3d:ad208a43"", ""git_blob"": ""a5bd5df9899a0802facf5c88246628c78d763e01"", ""id"": ""98e3c69335e4e01e650144cfb94b5547"", ""observed_commit"": ""c936fabd1527bb8c38cb13b98fc1ee608d0c5738"", ""path"": ""formal_pr170/Pr170BuchertTwoPatch/Basic.lean"", ""source_id"": ""htt_base""}",80,82,"theorem registeredTypeCount : Fintype.card BianchiType = 11 := by decide

end Pr170BuchertTwoPatch","[""81f4d04dd32b7831272672a11c46136a""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
role-f609a78c9dbd1bb2,,Pr171TiltRelaxation.persistentFixture,internal_auxiliary,명시된 고정 벡터·행렬·숫자 예제의 값이나 랭크를 확인하는 검증 보조정리다. 해당 예제의 계산을 일반 정리 후보 전체와 구별한다.,"{""content_id"": ""cb0efdb99d4bd4dafaf600c8ad819fffe08f2a57e34c49e2a3830525e8461797:ad208a43"", ""git_blob"": ""e2691e1664dcfe7a71bb5b68da1b49bdf7614364"", ""id"": ""e418ad365151a5d6bb2e1b0b55da3d3f"", ""observed_commit"": ""b8a857742bd6c2d727ea2009f6e8a341a031b120"", ""path"": ""formal_pr171/Pr171TiltRelaxation/Basic.lean"", ""source_id"": ""htt_base""}",37,40,"theorem persistentFixture :
    ((-1 : ℚ) * 1 + 1 * 1 = 0) ∧ (1 * 1 + (-1) * 1 = 0) := by
  norm_num
","[""9060f9e61d072058cf37528eac759883""]","{""existing_proof_support_confirmed"": 1}",existing_support_at_exact_declaration,NOT_EVALUATED
